ID,Country,Year,State/Region,City,Type of E-Waste,Brand Name,Model Name,Device Age (Years),Condition,Material Type,Weight (kg),Hazardous Components,Collection Method,Recycling Facility,Recycling Status,Recycling Method,Reused or Refurbished?,Environmental Impact Score,CO2 Emission (kg)
EW_00633,Australia,2020,South Australia,Perth,Smart Scale,BlackBerry,BlackBerry 1267,1,Damaged,Plastic,0.42,None,Retail take-back,Sustainable Waste Management,In Progress,Thermal,No,Medium,1.26
EW_00634,USA,2020,New York,Phoenix,External Hard Drive,Acer,Acer 1559,6,Obsolete,Mixed,0.51,None,Drop-off center,Global Recycling Solutions,Disposed,Pyrometallurgical,No,Low,1.12
EW_00635,Australia,2020,Queensland,Sydney,Smart Mirror,ZTE,ZTE 6898,10,Non-working,Mixed,2.75,Mercury,Municipal collection,Sustainable Materials Recovery,Disposed,Chemical,No,Medium,6.6
EW_00636,Australia,2023,Western Australia,Adelaide,External Hard Drive,Acer,Acer 4256,5,Repairable,Ceramic,0.5,Mercury,Pick-up service,Sustainable Waste Management,Recycled,Thermal,Yes,Low,1
EW_00637,UK,2021,Glasgow,Liverpool,Mobile Phone,Dell,Dell 8479,4,Obsolete,Plastic,0.19,Brominated Flame Retardants,Pick-up service,Green Earth Recycling,Pending,Hydrometallurgical,Yes,Low,0.63
EW_00638,Australia,2022,Victoria,Sydney,Mobile Phone,Motorola,Motorola 1689,9,Damaged,Rubber,0.11,Brominated Flame Retardants,Pick-up service,Global Recycling Solutions,Pending,Thermal,No,Medium,0.49
EW_00639,USA,2023,Florida,New York,Keyboard,Vivo,Vivo 9868,6,Working,Mixed,0.88,None,Pick-up service,Global Recycling Solutions,Disposed,Chemical,Yes,Low,1.76
EW_00640,Japan,2021,Aichi,Nagoya,Television,Asus,Asus 8710,6,Obsolete,Plastic,27.58,Mercury,Pick-up service,Sustainable Materials Recovery,In Progress,Thermal,No,High,121.35
EW_00641,India,2023,Delhi,Kolkata,Smart Coffee Maker,Gateway,Gateway 2949,2,Obsolete,Glass,1.74,Lead,Municipal collection,Sustainable Materials Recovery,In Progress,Hydrometallurgical,Yes,Low,3.83
EW_00642,Germany,2024,Hamburg,Berlin,Smart Thermostat,Samsung,Samsung 2134,6,Obsolete,Metal,0.33,Cadmium,Drop-off center,Sustainable Electronics,Recycled,Pyrometallurgical,Yes,Low,0.73
EW_00643,USA,2023,New York,Phoenix,Headphones,Sony,Sony 4932,3,Damaged,Ceramic,0.34,Brominated Flame Retardants,Retail take-back,Green Future Recycling,Recycled,Thermal,Yes,Medium,1.02
EW_00644,India,2021,Tamil Nadu,Bangalore,Laptop,Razer,Razer 4799,5,Working,Metal,2.45,None,Pick-up service,Eco-Friendly Disposal,Pending,Chemical,Yes,Low,7.35
EW_00645,India,2023,Maharashtra,Chennai,Speakers,BlackBerry,BlackBerry 8430,6,Working,Metal,1.82,Mercury,Pick-up service,GreenTech Recycle,Disposed,Chemical,Yes,Low,3.64
EW_00646,USA,2020,Illinois,Houston,Smart Coffee Maker,Huawei,Huawei 9466,3,Obsolete,Plastic,1.71,Cadmium,Drop-off center,EcoRecyclers Inc.,Disposed,Hydrometallurgical,Yes,Low,3.76
EW_00647,Germany,2021,Hamburg,Frankfurt,Printer,Lenovo,Lenovo 3273,8,Repairable,Ceramic,3.68,Mercury,Municipal collection,Global Recycling Solutions,Pending,Hydrometallurgical,No,Low,7.36
EW_00648,Brazil,2020,ParanÃ¡,Rio de Janeiro,Smart Water Leak Detector,Motorola,Motorola 4320,4,Working,Metal,0.12,Mercury,Pick-up service,GreenTech Recycle,Recycled,Pyrometallurgical,Yes,Low,0.24
EW_00649,Australia,2024,Victoria,Adelaide,Smart Light Bulb,Panasonic,Panasonic 6814,4,Working,Rubber,0.22,None,Drop-off center,Sustainable Electronics,In Progress,Pyrometallurgical,No,Low,0.44
EW_00650,India,2023,Gujarat,Kolkata,Security Camera,Toshiba,Toshiba 7898,7,Repairable,Mixed,0.42,Lead,Drop-off center,EcoTech Recycling,Pending,Thermal,Yes,Low,0.84
EW_00651,France,2023,Nouvelle-Aquitaine,Paris,Smart Refrigerator,Panasonic,Panasonic 2535,2,Repairable,Mixed,83.22,Lead,Pick-up service,Eco-Friendly Disposal,Pending,Hydrometallurgical,No,Medium,332.88
EW_00652,Australia,2021,South Australia,Adelaide,Laptop,Google,Google 1891,5,Damaged,Rubber,1.6,Brominated Flame Retardants,Drop-off center,Global Recycling Solutions,In Progress,Pyrometallurgical,Yes,Medium,7.2
EW_00653,India,2021,Maharashtra,Mumbai,Mouse,BlackBerry,BlackBerry 4521,8,Damaged,Glass,0.28,Mercury,Retail take-back,EcoRecyclers Inc.,Pending,Thermal,No,Medium,0.84
EW_00654,USA,2020,Illinois,Chicago,External Hard Drive,BlackBerry,BlackBerry 4140,7,Non-working,Rubber,0.36,Mercury,Municipal collection,EcoRecyclers Inc.,Recycled,Mechanical,No,Low,0.86
EW_00655,UK,2021,Manchester,Liverpool,Headphones,Razer,Razer 1559,4,Damaged,Glass,0.21,Lead,Drop-off center,Eco-Friendly Disposal,Pending,Thermal,Yes,Medium,0.63
EW_00656,Germany,2020,Hamburg,Berlin,Printer,BlackBerry,BlackBerry 5443,1,Working,Glass,3.36,Mercury,Retail take-back,Sustainable Materials Recovery,Disposed,Thermal,No,Low,6.72
EW_00657,Germany,2022,North Rhine-Westphalia,Hamburg,Keyboard,HP,HP 3337,7,Non-working,Plastic,0.92,None,Pick-up service,GreenTech Recycle,Pending,Thermal,Yes,Low,2.21
EW_00658,Brazil,2023,SÃ£o Paulo,Salvador,Power Bank,HTC,HTC 6694,7,Repairable,Plastic,0.38,Lead,Pick-up service,Sustainable Materials Recovery,Pending,Chemical,Yes,Low,0.76
EW_00659,India,2023,Gujarat,Mumbai,Smart Oven,Xiaomi,Xiaomi 3607,6,Damaged,Rubber,30.59,Lead,Municipal collection,Green Earth Recycling,Pending,Mechanical,No,High,91.77
EW_00660,China,2020,Shanghai,Shenzhen,Smart Dishwasher,Microsoft,Microsoft 3217,8,Damaged,Plastic,46.91,Lead,Retail take-back,Sustainable Materials Recovery,Disposed,Mechanical,Yes,High,140.73
EW_00661,Brazil,2023,SÃ£o Paulo,Belo Horizonte,Printer,MSI,MSI 7267,8,Non-working,Glass,5.83,Mercury,Retail take-back,Sustainable Waste Management,Pending,Chemical,No,Medium,13.99
EW_00662,Canada,2024,Quebec,Vancouver,Smart Lock,OnePlus,OnePlus 3747,8,Repairable,Metal,0.68,Mercury,Municipal collection,Sustainable Electronics,In Progress,Mechanical,Yes,Low,1.36
EW_00663,Brazil,2022,ParanÃ¡,Rio de Janeiro,USB Drive,BlackBerry,BlackBerry 3497,3,Non-working,Rubber,0.15,Brominated Flame Retardants,Pick-up service,Green Future Recycling,Pending,Hydrometallurgical,No,Low,0.36
EW_00664,India,2021,Karnataka,Delhi,GPS Device,OnePlus,OnePlus 5039,8,Obsolete,Ceramic,0.42,None,Retail take-back,Green Future Recycling,Pending,Thermal,No,Low,0.92
EW_00665,UK,2020,Glasgow,Liverpool,Smart Doorbell,Apple,Apple 9748,4,Repairable,Mixed,0.25,Mercury,Municipal collection,Eco-Friendly Disposal,In Progress,Pyrometallurgical,Yes,Low,0.5
EW_00666,France,2020,Auvergne-RhÃ´ne-Alpes,Bordeaux,Smart Sprinkler Controller,Google,Google 5312,8,Working,Metal,0.8,Mercury,Retail take-back,Green Earth Recycling,Recycled,Mechanical,No,Low,1.6
EW_00667,Canada,2024,Alberta,Vancouver,Smart Doorbell,Sony,Sony 2714,4,Damaged,Plastic,0.33,None,Drop-off center,Green Future Recycling,In Progress,Pyrometallurgical,Yes,Medium,0.99
EW_00668,Germany,2020,Berlin,Frankfurt,Smart Doorbell,Huawei,Huawei 6735,2,Obsolete,Mixed,0.49,Lead,Drop-off center,Sustainable Materials Recovery,Pending,Hydrometallurgical,No,Low,1.08
EW_00669,France,2022,ÃŽle-de-France,Marseille,Smart Window Blinds,Toshiba,Toshiba 3534,1,Non-working,Plastic,0.77,Mercury,Pick-up service,Sustainable Electronics,Recycled,Pyrometallurgical,Yes,Low,1.85
EW_00670,France,2022,Provence-Alpes-CÃ´te d'Azur,Bordeaux,Smart Door Sensor,Sony,Sony 1707,9,Obsolete,Plastic,0.11,Lead,Retail take-back,Sustainable Waste Management,Disposed,Mechanical,Yes,Low,0.24
EW_00671,India,2023,Delhi,Chennai,Smart Door Sensor,Microsoft,Microsoft 7821,10,Obsolete,Ceramic,0.19,Lead,Drop-off center,Green Earth Recycling,Disposed,Thermal,No,Low,0.42
EW_00672,Australia,2021,South Australia,Adelaide,Smart Sprinkler Controller,Google,Google 5404,7,Damaged,Mixed,0.43,Mercury,Pick-up service,Sustainable Materials Recovery,Disposed,Chemical,Yes,Medium,1.29
EW_00673,USA,2021,Illinois,New York,Game Console,Panasonic,Panasonic 3649,8,Non-working,Rubber,2.8,None,Retail take-back,Eco-Friendly Disposal,In Progress,Thermal,No,Medium,6.72
EW_00674,China,2021,Zhejiang,Beijing,Smart Plug,Motorola,Motorola 6899,9,Working,Glass,0.21,Cadmium,Municipal collection,Green Future Recycling,In Progress,Mechanical,Yes,Low,0.42
EW_00675,Australia,2022,New South Wales,Sydney,Printer,Lenovo,Lenovo 5952,7,Damaged,Rubber,7.14,None,Pick-up service,Sustainable Materials Recovery,In Progress,Chemical,Yes,High,21.42
EW_00676,China,2024,Zhejiang,Chengdu,Smart Sprinkler Controller,Oppo,Oppo 9090,8,Obsolete,Glass,0.65,Cadmium,Drop-off center,Green Earth Recycling,Pending,Chemical,Yes,Low,1.43
EW_00677,Japan,2023,Aichi,Osaka,Router,OnePlus,OnePlus 6539,1,Obsolete,Glass,0.53,Lead,Retail take-back,Eco-Friendly Disposal,Pending,Chemical,Yes,Low,1.17
EW_00678,Australia,2021,New South Wales,Adelaide,Smart Window Blinds,Apple,Apple 5036,8,Damaged,Mixed,1.34,Lead,Pick-up service,EcoRecyclers Inc.,In Progress,Thermal,No,Medium,4.02
EW_00679,UK,2023,London,Glasgow,Scanner,Amazon,Amazon 2364,3,Damaged,Ceramic,4.66,None,Retail take-back,Eco-Friendly Disposal,Pending,Hydrometallurgical,Yes,Medium,13.98
EW_00680,France,2023,Occitanie,Toulouse,Power Bank,Google,Google 2065,4,Non-working,Glass,0.38,Cadmium,Retail take-back,GreenTech Recycle,Recycled,Chemical,Yes,Low,0.91
EW_00681,USA,2024,Florida,Phoenix,Smart Coffee Maker,Acer,Acer 8614,7,Repairable,Metal,1.58,Cadmium,Municipal collection,EcoTech Recycling,In Progress,Chemical,Yes,Low,3.16
EW_00682,UK,2021,Manchester,Birmingham,Power Bank,Toshiba,Toshiba 8679,5,Non-working,Rubber,0.23,None,Retail take-back,Sustainable Electronics,Disposed,Pyrometallurgical,No,Low,0.55
EW_00683,Germany,2024,Hamburg,Berlin,Laptop,Huawei,Huawei 1440,6,Damaged,Ceramic,2.11,None,Drop-off center,EcoRecyclers Inc.,Pending,Pyrometallurgical,Yes,High,9.5
EW_00684,Germany,2020,Berlin,Munich,Mouse,BlackBerry,BlackBerry 9710,7,Damaged,Plastic,0.3,Mercury,Drop-off center,GreenTech Recycle,Disposed,Mechanical,Yes,Medium,0.9
EW_00685,India,2021,Maharashtra,Mumbai,Smart Home Device,Lenovo,Lenovo 7738,7,Obsolete,Plastic,0.47,Brominated Flame Retardants,Retail take-back,Green Earth Recycling,Disposed,Mechanical,Yes,Low,1.03
EW_00686,UK,2022,Birmingham,Birmingham,Smart Oven,ZTE,ZTE 1886,2,Repairable,Ceramic,29.33,Cadmium,Municipal collection,Global Recycling Solutions,Disposed,Mechanical,No,Low,58.66
EW_00687,China,2020,Beijing,Chengdu,Television,HTC,HTC 2650,5,Damaged,Mixed,23.63,Mercury,Municipal collection,Green Future Recycling,Recycled,Mechanical,No,High,141.78
EW_00688,Australia,2021,Western Australia,Brisbane,Television,Acer,Acer 2713,2,Repairable,Mixed,25.06,None,Drop-off center,GreenTech Recycle,Pending,Thermal,No,Medium,100.24
EW_00689,France,2020,Auvergne-RhÃ´ne-Alpes,Marseille,Security Camera,Amazon,Amazon 2787,7,Obsolete,Plastic,0.79,Mercury,Municipal collection,Sustainable Waste Management,Disposed,Thermal,No,Low,1.74
EW_00690,USA,2021,New York,Chicago,Smart Refrigerator,Google,Google 9278,9,Repairable,Metal,81.08,Lead,Retail take-back,Global Recycling Solutions,In Progress,Thermal,No,Medium,324.32
EW_00691,UK,2024,Birmingham,Birmingham,Smart Sprinkler Controller,HTC,HTC 4870,1,Obsolete,Plastic,0.53,None,Drop-off center,Sustainable Electronics,Pending,Hydrometallurgical,No,Low,1.17
EW_00692,Brazil,2022,ParanÃ¡,Salvador,External Hard Drive,Google,Google 1499,1,Repairable,Glass,0.71,None,Municipal collection,Global Recycling Solutions,Recycled,Chemical,No,Low,1.42
EW_00693,Australia,2023,Western Australia,Melbourne,Smart Window Blinds,Lenovo,Lenovo 6244,4,Damaged,Mixed,1.28,Mercury,Pick-up service,Green Earth Recycling,Recycled,Pyrometallurgical,Yes,Medium,3.84
EW_00694,India,2020,Maharashtra,Kolkata,External Hard Drive,LG,LG 1958,3,Repairable,Ceramic,0.44,Brominated Flame Retardants,Pick-up service,Eco-Friendly Disposal,Pending,Mechanical,Yes,Low,0.88
EW_00695,Japan,2023,Aichi,Yokohama,Smart Light Bulb,Vivo,Vivo 6874,10,Repairable,Ceramic,0.14,Mercury,Pick-up service,Sustainable Waste Management,In Progress,Mechanical,No,Low,0.28
EW_00696,China,2020,Guangdong,Chengdu,Keyboard,Nokia,Nokia 8362,1,Repairable,Mixed,0.82,Mercury,Drop-off center,Green Earth Recycling,Recycled,Hydrometallurgical,Yes,Low,1.64
EW_00697,Australia,2021,New South Wales,Perth,Power Bank,Lenovo,Lenovo 5627,4,Damaged,Rubber,0.31,Mercury,Retail take-back,Sustainable Materials Recovery,Recycled,Hydrometallurgical,Yes,Medium,0.93
EW_00698,USA,2023,Texas,Chicago,CD/DVD Player,BlackBerry,BlackBerry 1809,5,Obsolete,Metal,1.02,Cadmium,Retail take-back,Green Earth Recycling,Disposed,Chemical,Yes,Low,2.24
EW_00699,China,2021,Zhejiang,Beijing,Smart Plug,Acer,Acer 3412,5,Damaged,Glass,0.19,Cadmium,Pick-up service,Global Recycling Solutions,Recycled,Mechanical,No,Medium,0.57
EW_00700,China,2020,Guangdong,Shanghai,Smart Doorbell,LG,LG 3261,10,Working,Plastic,0.48,Mercury,Municipal collection,EcoTech Recycling,Recycled,Pyrometallurgical,No,Low,0.96
EW_00701,Australia,2024,New South Wales,Brisbane,Smart Sprinkler Controller,OnePlus,OnePlus 1114,7,Damaged,Ceramic,0.65,Lead,Drop-off center,Sustainable Waste Management,In Progress,Chemical,Yes,Medium,1.95
EW_00702,USA,2023,Texas,Chicago,GPS Device,Panasonic,Panasonic 6657,1,Repairable,Glass,0.41,Cadmium,Retail take-back,Eco-Friendly Disposal,Recycled,Hydrometallurgical,Yes,Low,0.82
EW_00703,Japan,2023,Hokkaido,Tokyo,CD/DVD Player,Microsoft,Microsoft 8940,5,Damaged,Ceramic,1.99,Brominated Flame Retardants,Municipal collection,Global Recycling Solutions,Pending,Pyrometallurgical,No,Medium,5.97
EW_00704,Germany,2021,Hesse,Berlin,Mobile Phone,Sony,Sony 7215,4,Non-working,Rubber,0.13,Brominated Flame Retardants,Drop-off center,EcoTech Recycling,Recycled,Hydrometallurgical,Yes,Medium,0.47
EW_00705,Germany,2022,North Rhine-Westphalia,Cologne,MP3 Player,HP,HP 6714,5,Non-working,Mixed,0.22,None,Municipal collection,Sustainable Waste Management,Disposed,Hydrometallurgical,Yes,Low,0.53
EW_00706,China,2024,Shanghai,Chengdu,Smart Dishwasher,LG,LG 7188,3,Damaged,Glass,30.06,Brominated Flame Retardants,Municipal collection,Sustainable Waste Management,Pending,Hydrometallurgical,Yes,High,90.18
EW_00707,Australia,2022,South Australia,Perth,Smart Scale,MSI,MSI 1664,3,Non-working,Plastic,0.37,Mercury,Drop-off center,Green Future Recycling,Disposed,Pyrometallurgical,No,Low,0.89
EW_00708,Canada,2024,Manitoba,Edmonton,Smart Dishwasher,Apple,Apple 7486,9,Obsolete,Plastic,43.51,Lead,Retail take-back,Sustainable Materials Recovery,Disposed,Mechanical,No,Medium,95.72
EW_00709,Brazil,2021,Rio de Janeiro,SÃ£o Paulo,Scanner,Asus,Asus 2326,4,Repairable,Rubber,4.86,None,Municipal collection,Global Recycling Solutions,Pending,Thermal,No,Low,9.72
EW_00710,Canada,2021,Ontario,Calgary,Charger,BlackBerry,BlackBerry 6428,1,Obsolete,Rubber,0.13,Brominated Flame Retardants,Retail take-back,EcoRecyclers Inc.,Disposed,Pyrometallurgical,No,Low,0.29
EW_00711,Brazil,2022,ParanÃ¡,SÃ£o Paulo,Smart Dishwasher,Lenovo,Lenovo 8784,4,Working,Ceramic,36.21,Mercury,Pick-up service,Sustainable Materials Recovery,Recycled,Pyrometallurgical,Yes,Low,72.42
EW_00712,Germany,2021,Bavaria,Cologne,Security Camera,Acer,Acer 1823,9,Working,Glass,0.8,None,Retail take-back,Green Earth Recycling,Pending,Hydrometallurgical,No,Low,1.6
EW_00713,Australia,2023,Western Australia,Brisbane,Smartwatch,Razer,Razer 9586,3,Damaged,Metal,0.11,None,Pick-up service,Green Future Recycling,Disposed,Thermal,No,Medium,0.33
EW_00714,Japan,2023,Hokkaido,Sapporo,VR Headset,Oppo,Oppo 7460,7,Non-working,Mixed,0.99,Mercury,Pick-up service,Eco-Friendly Disposal,Disposed,Thermal,No,Low,2.38
EW_00715,Japan,2022,Hokkaido,Osaka,VR Headset,HTC,HTC 4019,4,Non-working,Mixed,0.99,Brominated Flame Retardants,Retail take-back,GreenTech Recycle,Pending,Hydrometallurgical,Yes,Low,2.38
EW_00716,France,2020,Nouvelle-Aquitaine,Paris,Power Bank,Nokia,Nokia 1756,8,Repairable,Plastic,0.4,Mercury,Drop-off center,Global Recycling Solutions,Pending,Chemical,Yes,Low,0.8
EW_00717,UK,2020,Manchester,Birmingham,CD/DVD Player,Motorola,Motorola 8804,3,Working,Ceramic,1.22,Lead,Pick-up service,Green Earth Recycling,Disposed,Pyrometallurgical,No,Low,2.44
EW_00718,Canada,2023,British Columbia,Toronto,Security Camera,Toshiba,Toshiba 6580,7,Obsolete,Ceramic,0.7,None,Drop-off center,Green Earth Recycling,Recycled,Mechanical,Yes,Low,1.54
EW_00719,Germany,2022,Bavaria,Berlin,Smart Garage Door Opener,Apple,Apple 4960,5,Obsolete,Rubber,0.55,Brominated Flame Retardants,Retail take-back,Green Earth Recycling,Disposed,Chemical,Yes,Low,1.21
EW_00720,Japan,2023,Aichi,Osaka,CD/DVD Player,Motorola,Motorola 5619,7,Repairable,Ceramic,1.27,Brominated Flame Retardants,Municipal collection,EcoTech Recycling,Pending,Chemical,Yes,Low,2.54
EW_00721,China,2021,Zhejiang,Chengdu,Calculator,Nokia,Nokia 2833,6,Damaged,Metal,0.19,Lead,Pick-up service,Green Earth Recycling,Pending,Hydrometallurgical,Yes,Medium,0.57
EW_00722,Japan,2020,Osaka,Yokohama,VR Headset,OnePlus,OnePlus 4674,1,Repairable,Ceramic,0.89,Brominated Flame Retardants,Municipal collection,Sustainable Electronics,Pending,Thermal,Yes,Low,1.78
EW_00723,UK,2024,London,Glasgow,Radio,Amazon,Amazon 4694,10,Damaged,Rubber,0.95,Lead,Drop-off center,Sustainable Materials Recovery,Disposed,Thermal,No,Medium,2.85
EW_00724,USA,2022,Texas,Phoenix,Smart Garage Door Opener,Xiaomi,Xiaomi 6213,7,Obsolete,Ceramic,0.67,None,Drop-off center,GreenTech Recycle,Recycled,Hydrometallurgical,No,Low,1.47
EW_00725,France,2020,Occitanie,Lyon,Charger,Apple,Apple 9193,9,Non-working,Mixed,0.17,None,Retail take-back,EcoTech Recycling,Pending,Pyrometallurgical,No,Low,0.41
EW_00726,India,2021,Maharashtra,Kolkata,Power Bank,Huawei,Huawei 9782,8,Non-working,Glass,0.49,Brominated Flame Retardants,Municipal collection,Eco-Friendly Disposal,Disposed,Chemical,Yes,Low,1.18
EW_00727,France,2021,Nouvelle-Aquitaine,Marseille,Mouse,Dell,Dell 9435,2,Damaged,Glass,0.1,Mercury,Pick-up service,Global Recycling Solutions,Pending,Hydrometallurgical,No,Medium,0.3
EW_00728,France,2021,Provence-Alpes-CÃ´te d'Azur,Toulouse,Smartwatch,Google,Google 6329,3,Damaged,Metal,0.12,Cadmium,Drop-off center,EcoTech Recycling,In Progress,Hydrometallurgical,No,Medium,0.36
EW_00729,France,2022,Nouvelle-Aquitaine,Bordeaux,Drone,MSI,MSI 1561,3,Non-working,Rubber,0.66,Lead,Pick-up service,Sustainable Materials Recovery,Recycled,Mechanical,No,Low,1.58
EW_00730,France,2022,Nouvelle-Aquitaine,Bordeaux,Smart Home Device,ZTE,ZTE 8203,4,Damaged,Mixed,0.37,Brominated Flame Retardants,Municipal collection,Green Future Recycling,Disposed,Thermal,No,Medium,1.11
EW_00731,Japan,2022,Tokyo,Sapporo,USB Drive,HTC,HTC 4598,9,Obsolete,Metal,0.07,Mercury,Pick-up service,Eco-Friendly Disposal,Recycled,Chemical,No,Low,0.15
EW_00732,China,2022,Guangdong,Shanghai,Scanner,ZTE,ZTE 6819,2,Damaged,Glass,4.95,Lead,Drop-off center,Sustainable Electronics,In Progress,Pyrometallurgical,No,Medium,14.85
EW_00733,France,2022,ÃŽle-de-France,Toulouse,Smartwatch,Google,Google 1088,2,Damaged,Mixed,0.05,None,Pick-up service,EcoTech Recycling,In Progress,Mechanical,No,Medium,0.15
EW_00734,Canada,2024,Ontario,Montreal,Digital Clock,Huawei,Huawei 1076,1,Damaged,Plastic,0.23,Lead,Drop-off center,EcoRecyclers Inc.,Pending,Chemical,No,Medium,0.69
EW_00735,Australia,2023,Victoria,Melbourne,External Hard Drive,Panasonic,Panasonic 3865,8,Obsolete,Ceramic,0.68,None,Retail take-back,GreenTech Recycle,In Progress,Thermal,Yes,Low,1.5
EW_00736,Australia,2021,Western Australia,Adelaide,Speakers,Gateway,Gateway 3818,8,Non-working,Ceramic,1.78,Lead,Retail take-back,EcoRecyclers Inc.,Recycled,Mechanical,Yes,Low,4.27
EW_00737,Germany,2021,Berlin,Munich,Smart Lock,Apple,Apple 8576,8,Repairable,Rubber,0.64,Cadmium,Retail take-back,EcoRecyclers Inc.,Recycled,Mechanical,Yes,Low,1.28
EW_00738,USA,2021,Illinois,Phoenix,Smart Light Bulb,Huawei,Huawei 9334,3,Damaged,Ceramic,0.15,Cadmium,Municipal collection,Sustainable Waste Management,Pending,Hydrometallurgical,No,Medium,0.45
EW_00739,Brazil,2023,Rio de Janeiro,Rio de Janeiro,Smart Coffee Maker,Apple,Apple 4880,7,Non-working,Metal,1.47,Lead,Retail take-back,Green Earth Recycling,In Progress,Thermal,No,Low,3.53
EW_00740,India,2020,Delhi,Kolkata,Smart Door Sensor,Acer,Acer 5935,9,Working,Mixed,0.13,Brominated Flame Retardants,Retail take-back,Eco-Friendly Disposal,Disposed,Pyrometallurgical,No,Low,0.26
EW_00741,Germany,2023,North Rhine-Westphalia,Frankfurt,Printer,Xiaomi,Xiaomi 1650,5,Obsolete,Glass,3.76,Lead,Retail take-back,EcoTech Recycling,In Progress,Mechanical,No,Low,8.27
EW_00742,Canada,2023,Alberta,Edmonton,Mobile Phone,Sony,Sony 2101,8,Obsolete,Plastic,0.15,Mercury,Retail take-back,Green Earth Recycling,Recycled,Chemical,Yes,Low,0.49
EW_00743,Brazil,2021,ParanÃ¡,Salvador,Monitor,Amazon,Amazon 1373,5,Obsolete,Mixed,3.42,None,Pick-up service,GreenTech Recycle,Disposed,Hydrometallurgical,No,Low,7.52
EW_00744,Brazil,2023,Minas Gerais,Belo Horizonte,Security Camera,Acer,Acer 3231,10,Repairable,Metal,0.32,None,Retail take-back,EcoTech Recycling,Pending,Pyrometallurgical,No,Low,0.64
EW_00745,France,2024,Auvergne-RhÃ´ne-Alpes,Lyon,External Hard Drive,Vivo,Vivo 7482,9,Repairable,Rubber,0.39,Mercury,Retail take-back,GreenTech Recycle,Disposed,Hydrometallurgical,Yes,Low,0.78
EW_00746,Japan,2023,Osaka,Osaka,Router,Nokia,Nokia 9590,7,Repairable,Rubber,0.3,None,Municipal collection,EcoRecyclers Inc.,In Progress,Chemical,No,Low,0.6
EW_00747,France,2023,ÃŽle-de-France,Toulouse,Power Bank,Microsoft,Microsoft 9728,1,Repairable,Mixed,0.39,Mercury,Retail take-back,EcoRecyclers Inc.,In Progress,Thermal,Yes,Low,0.78
EW_00748,Japan,2023,Tokyo,Sapporo,Digital Clock,Huawei,Huawei 8259,7,Damaged,Rubber,0.26,Mercury,Retail take-back,Sustainable Waste Management,Recycled,Hydrometallurgical,Yes,Medium,0.78
